;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
sub-0675;0,605418086;0,780898154;0,506068289;0,238971114;0,283143312;0,327581584;0,745211363;0,816431522;0,355210453;0,65034318;0,449416101;0,652220607;0,149312377;0,531625628;0,176208109;0,213429987;0,666654289;0,425148726;-0,013044345;0,562896013;0,293706357
sub-0676;0,841900706;0,780741394;0,755898893;0,841960847;0,593041956;0,819763899;0,802909255;0,86435312;0,850136399;0,660413563;0,877540827;0,859624386;0,775321484;0,86246115;0,781358242;0,815747261;0,822169065;0,84640187;0,64627862;0,830122828;0,714103103
sub-0689;0,490530193;0,467888594;0,25230673;0,523479402;0,441185981;0,623339951;0,517021239;0,724325776;0,190073073;0,52689153;0,143077388;0,587788403;0,152318463;0,614372849;0,119128935;0,032149624;0,583776832;-0,085603759;0,259206444;0,607689559;0,266834438
sub-0690;0,497366011;0,819484055;0,606843114;0,542846859;0,382766038;0,39054966;0,633177459;0,872772932;0,274305671;0,303537011;0,201435775;0,723614275;0,481973141;0,442230791;0,443311274;0,324647993;0,441807359;0,280531794;0,290849388;0,556513011;0,619942605
sub-0691;0,242396086;0,642856359;0,345736265;-0,112360045;0,127512142;-0,109033734;0,472036839;0,693160474;0,159771129;0,209422544;0,002383066;0,528065145;0,161270306;0,382123381;0,097662322;0,088317655;0,439207822;0,023401069;0,407637328;0,619952619;0,569358528
sub-0710;0,420451522;0,623144925;0,426872104;0,442135394;0,587507486;0,217685789;0,534684896;0,738953829;0,367781103;0,59626621;0,283312291;0,65602088;0,516677499;0,672347426;0,095153525;0,503399551;0,613950133;0,054757919;0,584192932;0,324637562;0,57835108
sub-0711;0,55417484;0,614368796;0,085456744;-0,108824067;-0,201014951;0,270750642;0,665189266;0,583124042;0,049631242;0,156831235;0,462046742;0,462084085;-0,022385404;0,15813835;0,182363197;0,305128783;0,602067471;0,290163785;0,347041667;0,075897321;0,319286227
sub-0712;0,644919634;0,720874667;0,601039469;0,098913081;0,502516389;0,499790907;0,68902868;0,698376656;0,052810136;0,535269797;0,447031051;0,692382991;0,12528567;0,661349595;0,537232041;0,016778966;0,641461015;0,501329958;0,082816042;0,159585953;0,763166666
sub-0713;0,641389012;0,756501436;0,551863253;0,442339331;0,414147615;0,465682238;0,776037216;0,760966599;0,309115648;0,285494179;0,189397231;0,720420182;0,339130282;0,488417447;0,334694266;0,406778783;0,465121239;0,335648566;0,486240923;0,763655186;0,673579216
sub-0714;0,698090315;0,794784665;0,594092786;0,562936544;0,659302831;0,680999339;0,710861802;0,724935532;0,652623057;0,609592438;0,571609795;0,581596792;0,568755686;0,764092386;0,618954718;0,536503613;0,570770442;0,385997295;0,557523847;0,725361586;0,632746637
sub-0715;0,36687541;0,632117867;0,157029852;0,393149406;0,544832826;0,324409157;0,343046725;0,724003255;0,237438321;0,034303568;-0,110834993;0,10173896;0,386106402;0,519763172;0,145420685;0,05530211;-0,081848763;-0,344958842;0,304365069;0,422410965;0,480595499
sub-0716;0,732744157;0,785793781;0,635872006;0,551971972;0,591057479;0,528125644;0,832890093;0,878420532;0,600784898;0,67227304;0,491229147;0,815299094;0,544572175;0,774793446;0,472492397;0,60328871;0,670889735;0,357198954;0,56534344;0,651728451;0,636350036
sub-0725;0,402023792;0,680310547;0,317338169;0,551540196;0,617209852;0,510491669;0,594938397;0,666457355;0,481867105;0,569931149;0,25832054;0,688065469;0,5467152;0,704199731;0,240600377;0,441750407;0,580475509;0,125407144;0,705660641;0,550451577;0,574509919
sub-0726;0,424954802;0,545768261;0,19806765;-0,067696594;0,285599053;0,029457275;0,451526523;0,710218787;0,109637827;0,303148985;0,003424827;0,244155154;-0,048702836;0,593837142;-0,001879672;0,106153443;0,179024726;-0,060660362;0,172240779;0,523389757;0,253760159
sub-0727;0,298900366;0,484454751;0,308008641;0,138744786;0,101993702;0,055307373;0,305953711;0,4405756;0,186485201;0,246557206;0,401186436;0,215577245;0,020063238;0,241886526;-0,064012133;0,113622136;0,186659366;0,288022935;0,239888385;0,488815755;0,461071938
sub-0728;0,432678878;0,607197046;0,423704326;0,370689273;0,184394032;0,260593504;0,494651496;0,787000775;0,163927868;0,235989109;0,184284836;0,537514925;0,361378372;0,42339775;0,111516923;0,23418434;0,428944916;0,261449933;0,273523301;0,484910756;0,510847807
sub-0729;0,625863791;0,580351233;0,571243763;0,54971242;0,585725963;0,62606585;0,742676198;0,852221906;0,528472424;0,767795801;0,674828708;0,806764305;0,490526587;0,751515627;0,68522805;0,522657633;0,800888538;0,621139288;0,604064941;0,616937578;0,814824104
sub-0730;0,578719079;0,74915576;0,647957742;0,548919022;0,597459614;0,638255298;0,553794801;0,70554018;0,621796548;0,395869404;0,469230592;0,721494019;0,654469073;0,816269696;0,697005808;0,629856884;0,618710577;0,574026346;0,626211762;0,662156165;0,749426365
sub-0731;0,688169062;0,674608111;0,615333736;0,393281311;0,506840289;0,580243468;0,698468328;0,779093802;0,387697935;0,509143054;0,470978618;0,703322172;0,414414138;0,645050287;0,467444539;0,343730688;0,550091147;0,409625709;0,304182321;0,499933541;0,587926388
sub-0738;0,45262441;0,45090875;-0,13772507;0,554492474;0,210375607;0,647256792;0,541541755;0,42818293;0,413715333;0,318451136;0,262890548;0,396226823;0,593061149;0,667466342;0,27669552;0,091196612;0,496076316;-0,211057201;0,366307914;0,330742598;0,363724113
sub-0739;0,811742485;0,743517518;0,524864972;0,30576396;0,408551008;0,532159686;0,671874225;0,759745479;0,206453726;0,393735915;0,39552027;0,418330938;0,356630206;0,642121494;0,638453364;0,07584241;0,315110028;0,019636802;0,297894895;0,486319125;0,686395586
sub-0740;0,681878984;0,55069387;0,47692889;0,42109862;0,441986799;0,444147527;0,606089175;0,625285149;0,349120617;0,495481163;0,410947055;0,511425793;0,287328988;0,568543434;0,443023145;0,272671044;0,616709828;0,201154128;0,257731199;0,317734748;0,463430136
sub-0741;0,249721304;-0,216704682;0,029490665;0,482878476;-0,298120499;0,304534674;0,689357281;0,818806529;-0,044182856;0,492089272;0,35936144;0,791502535;-0,234309301;0,831926465;0,328329563;-0,074461341;0,733064592;0,469996154;-0,150922433;0,40185082;0,424397975
sub-0742;0,561378539;0,799322128;0,606048822;0,447862059;0,580523074;0,449646503;0,705082834;0,900910079;0,505798519;0,707402468;0,721560538;0,746841609;0,355208308;0,794766724;0,531958997;0,485134423;0,779464781;0,748039544;0,325347424;0,552302897;0,701457202
sub-0750;0,441269577;0,387294412;0,426016808;0,237447411;0,246409968;0,232253715;0,723032057;0,830132186;0,448580235;0,603355587;0,170002311;0,712101221;0,449174464;0,775579929;0,173242301;0,29737401;0,547157466;0,045735318;0,474223316;0,596561193;0,429360121
sub-0751;0,259986281;0,496025741;0,431206763;0,260520071;0,545401096;0,57220763;0,396111667;0,683828652;0,311282694;0,38264367;0,586779177;0,612653136;0,204281464;0,550027788;0,384703755;0,28261137;0,595714986;0,518766761;0,319730848;0,41713798;0,663219571
sub-0752;0,506237745;0,675269663;0,588173807;-0,092932619;0,296052366;0,059429739;0,636215329;0,570647538;0,110593915;0,095423408;0,12219356;0,666181624;0,05171397;0,46961683;0,085636795;-0,018813604;0,325192869;-0,103658356;0,099307157;0,296270788;0,235312685
sub-0772;0,686451912;0,55316329;0,511762917;-0,133802712;0,438862562;0,413851053;0,394590527;0,483351111;-0,255142391;0,301740944;0,139995977;0,6675843;0,129780576;0,83428508;0,143515989;0,00680619;0,719752491;0,17569004;0,211291179;0,223756835;0,272017419
sub-0773;0,777544141;0,762113094;0,723484516;0,488328904;0,679365516;0,811879575;0,845009506;0,925424218;0,524756491;0,835409343;0,857645869;0,841206849;0,439578235;0,841592371;0,816143274;0,539420664;0,86855644;0,843454957;0,457346976;0,49907136;0,834616244
sub-0774;0,578834832;0,680302858;0,635043025;0,395300567;0,664596081;0,662373841;0,609134376;0,669978976;0,246356964;0,627779126;0,72226578;0,734549701;0,301059484;0,752865374;0,597558379;0,263280481;0,763722718;0,686243951;0,273900151;0,30873096;0,687943399
sub-0775;0,259899735;0,724115908;0,469164521;0,294901609;0,508221507;0,155588761;0,556725025;0,718346775;0,151546255;0,50148201;0,246697187;0,685939074;0,262405217;0,680548787;0,177933097;0,134281695;0,52108115;0,00080162;0,316636413;0,445952863;0,546461582
sub-0789;0,719254434;0,866368771;0,767387211;0,407028645;0,77000457;0,764835715;0,679037452;0,787174344;0,58128953;0,665112972;0,765687644;0,737483263;0,403429925;0,83478266;0,732533157;0,529910326;0,677000642;0,733596921;0,566520691;0,68379122;0,781695902
sub-0791;0,047831699;0,627815723;0,228784725;0,059573442;0,209530577;-0,220892176;0,137828395;0,632006764;0,397602737;0,293795079;0,474279314;0,237061515;-0,024561994;0,331390142;-0,197098047;0,276331604;0,449003458;0,376817256;0,125513181;0,350099713;0,493220389
sub-0792;0,682041585;0,843002558;0,621303201;0,385706067;0,711143255;0,705333292;0,83933109;0,729539394;0,327549756;0,476325363;0,512956142;0,705731571;0,389280766;0,690217912;0,654053211;0,394185305;0,528900445;0,428979993;0,411621422;0,369616508;0,811349511
sub-0793;0,710749447;0,783523023;0,606732905;0,544018626;0,49488613;0,410679221;0,718503356;0,728860199;0,628569543;0,348879665;0,430177867;0,763233781;0,537289202;0,717743337;0,314432561;0,47095868;0,621253014;0,280956805;0,259303719;0,536982119;0,226178959
sub-0794;0,604012668;0,733556151;0,623824656;0,52923435;0,600442588;0,412484258;0,710734487;0,864564717;0,484183371;0,647293568;0,52829504;0,741330981;0,571016729;0,861171424;0,566390634;0,529847085;0,654246688;0,508713126;0,641996682;0,691783905;0,693159878
sub-0795;0,262531281;0,574065387;0,322555751;0,161731809;0,394087464;0,408615202;0,623282492;0,817113698;0,15503484;0,60489893;0,636438966;0,624535084;0,319768518;0,767604351;0,653924704;0,228371203;0,607997835;0,622102499;0,385585517;0,49495557;0,79662025
sub-0796;0,606295109;0,136182874;0,463451356;0,327545106;0,180162221;0,277357846;0,436183125;0,72884202;0,388910115;0,403354853;0,353227824;0,540850699;0,14914456;0,646126628;0,160858497;0,364666492;0,579171658;0,371020496;0,45439294;0,65442735;0,511811376
sub-0797;0,314653695;0,652588785;0,387906998;0,222378165;0,470796347;0,072941273;0,642932594;0,724873722;0,668752432;0,535313904;0,525090814;0,591247916;0,546405196;0,70166862;0,239382535;0,481250614;0,617667496;0,395549715;0,537458181;0,554489553;0,416356206
sub-0846;0,474714249;0,78765583;0,553152502;0,05644723;0,501454115;0,496912718;0,61650306;0,729181707;0,496530831;0,643344402;0,697044194;0,61335814;0,258953661;0,664821088;0,643510461;0,294879198;0,586577415;0,622760832;0,430789292;0,547827959;0,798153639
sub-0847;0,590948224;0,544465601;0,465160906;0,19868128;0,616224468;0,66889894;0,390765816;0,557182133;0,255790055;0,506949246;0,538868368;0,356015742;0,41014111;0,758867323;0,466259032;0,203521729;0,549368501;0,618186414;0,525038421;0,432501733;0,660596669
sub-0850;0,346565783;0,344464868;0,172288239;0,200112119;0,215361863;0,440625161;0,364181727;0,400957823;0,388132393;0,122532435;0,386619687;0,214822039;0,095740259;0,526652873;0,018289145;0,220720112;0,292045951;0,071429498;0,303753316;0,527327776;0,286695123
sub-0851;0,218491882;0,310223252;0,02833675;0,178577945;0,218201295;0,167338714;0,555950403;0,597852767;0,133056626;0,386835128;-0,143936992;0,708941877;0,16990146;0,666849315;-0,044119447;0,073869601;0,497382522;-0,269109309;0,019237848;0,425160617;-0,061748426
sub-0852;0,701349139;0,624492109;0,506007016;0,288943708;0,430279464;0,136465013;0,604116976;0,757446468;0,403920054;0,606929064;0,240680397;0,572305322;0,141206875;0,639906466;-0,077666394;0,190186828;0,469151944;-0,018858172;0,280886322;0,479470164;0,365500331
sub-0853;0,653916061;0,480255246;0,493959069;0,529991686;0,358644366;0,244043469;0,735643804;0,811433196;0,266926557;0,590147734;0,122567542;0,81651783;-0,024495538;0,762590408;0,01410648;0,047136016;0,631631315;0,078863159;-0,132138476;0,339732677;0,271407962
sub-0854;0,46541968;0,698682189;0,414666533;0,135586619;0,433198273;0,376595795;0,75702548;0,815620244;-0,002710107;0,721348941;0,668056905;0,716714442;0,043621473;0,790925682;0,679890633;0,018961756;0,733841002;0,570754766;0,122484297;0,095253162;0,70861721
sub-0855;0,369607359;0,208193749;0,184872106;0,195178121;0,114367791;0,142456651;0,45573613;0,543415964;0,137888342;0,463637918;0,340046078;0,612458169;-0,050016634;0,650848448;-0,303775936;0,089000523;0,534774482;0,064628392;0,028458931;0,207105651;0,128777564
sub-0857;0,15805234;0,776356399;0,442810088;0,248868063;0,538524628;0,029593704;0,223649532;0,740423381;0,00513228;0,436288208;0,266338259;0,502426088;0,380854815;0,6391868;0,145046443;0,101574399;0,604695261;0,134447306;0,419598311;0,550346076;0,422254235
sub-0858;0,250657976;0,574099243;0,300954729;0,37169981;0,393820196;0,30237031;0,747274816;0,84406662;0,380693018;0,760301173;0,763460279;0,743155658;0,437320292;0,844552577;0,706352115;0,418719709;0,733247757;0,673733115;0,41847223;0,461684406;0,845666647
sub-0859;0,680677652;0,58604157;0,474570513;0,332207412;-0,153617918;0,086090431;0,536731184;0,687113941;0,282457024;-0,095504142;-0,055675585;0,538799822;0,090101458;0,350959778;0,256133944;0,019429119;0,297873765;0,168142974;-0,300057143;-0,031096617;0,366611809
sub-0860;-0,117432728;0,518426478;-0,062657855;-0,1926025;0,104018077;-0,156365618;0,012562033;0,503925443;0,188546479;0,159030199;0,162498459;0,075905256;-0,067158647;0,556084394;-0,116071746;0,460152864;0,076506972;-0,100958787;-0,033447254;-0,079373218;0,263365716
sub-0861;0,456808686;0,550758004;0,168988928;0,129309446;0,318821818;0,311348617;0,322688937;0,633496344;0,087765656;0,118100002;-0,039761316;0,365107149;0,196134105;0,605406404;0,184699252;0,08254081;0,236251771;-0,166727901;0,272731543;0,385566294;0,276641458
sub-0862;0,337829262;0,368824899;0,222170115;0,371559441;0,304575384;0,445737779;0,272191107;0,731767058;0,66482985;0,708919525;0,701783001;0,107990667;0,311410874;0,140945762;0,241243199;0,66177094;0,783371389;0,753674209;0,707462251;0,732585311;0,785049677
sub-0863;0,197836488;0,549797654;0,231506959;0,040530853;0,444691539;0,043079998;0,174206853;0,531905413;0,208991274;0,190938249;0,399482161;0,228961959;0,202321574;0,77522248;0,068989612;-0,037842128;0,307714552;0,140557304;0,149221212;0,431684673;0,212291107
sub-0865;0,666884482;0,691935182;0,577503562;0,442471743;0,500799239;0,375308484;0,397766322;0,634597719;0,261809081;0,134796277;-0,027954236;0,562389255;0,508242428;0,53284055;0,216209441;0,390365362;0,396584541;-0,005496765;0,324321866;0,407949328;0,522068322
sub-0867;0,437753886;0,526539207;0,511487484;0,522163033;0,592542052;0,738126934;0,816619933;0,842294991;0,284448564;0,807014525;0,542820573;0,801058173;0,381269813;0,874681175;0,610020578;0,339624494;0,781451225;0,532780528;0,45261243;0,614552617;0,721679926
sub-0868;0,490906417;0,402934998;0,272321105;0,341822565;0,323994339;0,209372714;0,54505533;0,710790575;0,199921638;0,191690847;-0,013760267;0,42050758;0,155823171;0,524104893;-0,115042023;0,218565509;0,12234886;-0,036366682;0,238665834;0,508543074;0,390536249
sub-0869;0,464486718;0,658356965;0,473724723;0,099104181;0,475101769;0,163199529;0,69553262;0,725176215;0,190288603;0,52035445;0,047590315;0,628684878;0,150530472;0,684637249;0,349645913;-0,002644069;0,668008924;-0,062914319;0,04371009;0,275748372;0,30607897
sub-0877;0,778546572;0,744890213;0,624395072;0,620298684;0,782712638;0,718426645;0,715889871;0,773097277;0,641977787;0,798457503;0,762265325;0,677132189;0,689744771;0,781516671;0,714364946;0,461090058;0,692246377;0,535234213;0,69839865;0,710567117;0,754746199
sub-0878;0,566635072;0,745517254;0,544110239;0,501798272;0,668381512;0,571590126;0,775947094;0,868778646;0,701446533;0,820221663;0,718772113;0,716385663;0,676372588;0,754028738;0,625861049;0,622856796;0,850761473;0,696394026;0,689002275;0,68449986;0,795502603
sub-0880;0,22855036;0,632760823;0,287119329;-0,038379107;0,002266939;-0,103472397;0,36685726;0,312166333;0,329458833;0,046530798;0,226583734;0,443898886;0,123852693;0,146629646;-0,110909;0,380734116;0,503501892;0,393730223;0,430753529;0,630976439;0,417231232
sub-0881;0,643770754;0,76197207;0,555050373;0,454554915;0,411737114;0,414135188;0,62032187;0,733575523;0,527451098;0,649178445;0,495846063;0,604352057;0,452312618;0,582504153;0,491044253;0,349561989;0,597265601;0,279131591;0,545044959;0,635900736;0,652367353
sub-0882;0,429050565;0,380182445;0,386517018;0,249189824;0,322950274;0,153275371;0,156651646;0,645712435;0,276438832;0,352052301;0,164031506;0,042952355;0,56989044;0,433646828;0,36412093;0,079647005;0,447981805;-0,108556673;0,362611175;0,453604698;0,469462276
sub-0883;0,472791612;0,518724382;0,137088671;0,377054125;0,045031846;0,423495024;0,404433161;0,472011864;0,229644939;0,023406992;0,275225729;0,258693993;0,28417033;0,358944058;0,418937147;0,276628166;0,343264371;0,100820825;0,122223713;0,272498459;0,485732317
sub-0884;0,822352111;0,434901655;0,429779649;0,438124686;0,050012708;0,25223431;0,571755648;0,631434023;0,49715519;0,212426588;0,340536803;0,76318562;0,576539338;0,755213439;0,590334475;0,43739894;0,539248407;0,344101667;0,562313616;0,721603274;0,734850049
sub-0890;0,528297603;0,679086149;0,58653003;0,502340734;0,548168421;0,552008092;0,803551793;0,837330759;0,754781544;0,659220457;0,760574341;0,777060986;0,738946259;0,65668118;0,77288717;0,749780953;0,782305479;0,817811668;0,597043037;0,705289006;0,829770744
sub-0891;0,573799551;0,305604517;0,329723626;0,290801704;0,117592774;0,38499561;0,174041182;0,534354746;0,350467473;0,024359934;0,29284659;0,440138847;0,188451201;0,715829313;0,21771419;0,171815857;0,453251511;0,076741897;0,050523464;0,370998085;0,26702401
sub-0892;0,777997255;0,891107142;0,784869313;0,744652092;0,761372328;0,868046582;0,88434875;0,923776448;0,768892407;0,768031955;0,816521645;0,886480391;0,805048883;0,825562656;0,894289434;0,824696004;0,838708937;0,836204946;0,731449604;0,833584487;0,800906599
sub-0893;0,556344867;0,776467919;0,670685709;0,011526093;0,759857655;0,38757658;0,780850291;0,826308906;0,319265276;0,622629642;0,505775154;0,840031624;0,155041873;0,817845702;0,556015134;0,141013667;0,753742456;0,434691221;0,148223594;0,464322656;0,481217921
sub-0894;0,407031745;0,36630699;0,417200685;0,211618289;0,34567517;0,314756393;0,79565388;0,792093277;0,190573514;0,566021025;0,648689866;0,667677999;0,26932323;0,625628054;0,619941831;0,185132325;0,681023777;0,670930147;0,459802955;0,473836213;0,730364203
sub-0923;0,326910943;0,599819243;0,278816819;0,648367584;0,496318698;0,574770272;0,756697237;0,750109375;0,611970961;0,726802647;0,473611802;0,696866393;0,715944767;0,78515023;0,552157462;0,517846167;0,76364851;0,474795491;0,754481614;0,744217515;0,759868026
sub-0924;0,198614463;0,808561742;0,303007513;0,213418603;0,393090218;0,353239685;0,529478729;0,845639646;0,061154347;0,610640764;0,553467035;0,619666457;0,222067311;0,573990166;0,470108241;0,209664837;0,658537865;0,501493871;0,484742701;0,45341453;0,758072257
sub-0925;0,217230424;0,644432724;0,321884096;0,282626241;0,266190171;0,297303408;0,574696422;0,864473999;0,164881632;0,698680639;0,243281275;0,597023249;0,335263312;0,6463328;0,528807163;0,213076457;0,661014915;0,224805921;0,131657824;0,063466936;0,559994042
sub-0926;0,068172537;0,585756719;0,107773371;0,277327687;0,392312169;0,459498644;0,515243411;0,829309821;0,507674694;0,511580408;0,432748675;0,610337675;0,603340924;0,822648883;0,632304072;0,611420393;0,607117295;0,344854295;0,708375812;0,566779554;0,702505589
sub-0927;0,237512007;0,42576614;0,350618303;0,125237733;0,147994086;-0,193231374;0,541322947;0,704870999;0,193872482;0,327647984;0,116534524;0,569139659;0,152197793;0,260357201;-0,208343372;0,141316757;0,282671183;-0,156266749;0,549972415;0,460824132;0,303645879
sub-0928;0,195107475;0,44803682;0,055681109;0,260481477;0,106421657;0,410615385;0,535399139;0,504770339;0,071878195;0,497941107;0,303244472;0,35657531;0,201085895;0,617650032;0,509335041;0,085686199;0,324099809;0,207373902;0,154724732;0,337787747;0,554830074
sub-0929;0,27067101;0,411444187;-0,032862566;0,241094857;0,108141966;0,204002738;0,385877758;0,575784981;0,212939858;-0,011256979;0,145100951;0,283863395;0,28551805;0,595015168;0,34512189;0,277783871;0,244119331;0,380744547;0,330348015;0,593339384;0,536630154
sub-0944;0,471681893;0,75431776;0,477121234;0,248192027;0,602513373;0,187614501;0,694829941;0,80475688;0,532394409;0,772990048;0,487063229;0,722609758;0,438503683;0,771067858;0,340160668;0,393893182;0,743357122;0,440550596;0,528562069;0,636294603;0,635362625
sub-0945;0,391806871;0,594749928;0,432925522;0,264709115;0,358793527;0,160422787;0,767058611;0,78859508;0,377086639;0,63914299;0,439854115;0,635861993;0,3657552;0,758867383;0,51066494;0,329253227;0,46824345;0,180447727;0,31405434;0,365962386;0,740966737
sub-1145;0,22114031;0,644555748;0,265734255;0,220279813;0,355690569;-0,024744142;0,402448267;0,559872687;0,153833166;0,108593166;0,151599601;0,309884757;0,013013398;0,513739109;-0,054888118;0,191830069;0,127642199;0,167585313;0,07042785;0,248506889;0,2772834
sub-1147;0,56705147;0,719949484;0,59197706;0,392852753;0,540590465;0,377228022;0,667665899;0,818931997;0,437246203;0,549895525;0,520822108;0,681573331;0,477908343;0,65409559;0,346962184;0,458880812;0,629772007;0,490991861;0,604750156;0,648768961;0,634261727
sub-1148;0,612317741;0,514398754;0,404409319;0,231031552;0,355448872;0,43559131;0,627835214;0,609238029;0,163994983;0,566611111;0,414332122;0,282151699;0,084591247;0,438864648;0,15620856;0,076125547;0,635385215;0,433038712;0,156233475;0,406553358;0,600077808
sub-1156;0,797367394;0,791401267;0,728234887;0,481900811;0,794240057;0,756841302;0,837300897;0,848741472;0,54694134;0,794601619;0,778841197;0,732232094;0,400395602;0,79770267;0,710681677;0,491182864;0,714527249;0,709346235;0,560043454;0,59039104;0,890091956
sub-1166;0,660333037;0,761724293;0,623878539;0,29264915;0,719705045;0,718407154;0,783389866;0,868048549;0,520660818;0,802243173;0,820223391;0,731829047;0,437196583;0,825432479;0,776808977;0,440422148;0,79858613;0,780030906;0,343648016;0,549145579;0,808378875
sub-1168;0,659507036;0,575287163;0,545238853;0,403214127;0,276158601;0,323166221;0,641135633;0,774363935;0,498302341;0,397251338;0,446517229;0,603973567;0,53298229;0,626628995;0,417822689;0,387338281;0,326934606;0,365971535;0,594783723;0,588854194;0,745024085
sub-1175;0,615276337;0,59056288;0,564429879;0,325992346;0,512691736;0,496743709;0,698671877;0,808736265;0,309253961;0,672348499;0,562584221;0,684484422;0,347128749;0,75420481;0,403459072;0,153650403;0,712074757;0,484072357;0,347352862;0,602074027;0,592866659
sub-1187;0,244591162;0,767503083;0,583874524;0,397298813;0,627395928;0,612731278;0,385605991;0,427614719;0,522472441;0,328529358;0,393243909;0,592762232;0,575560927;0,607527375;0,690458298;0,618136644;0,80300653;0,736618519;0,65258044;0,727764487;0,802463233
sub-1188;0,524837732;0,620587409;0,3644346;0,118614763;0,348763436;0,371507496;0,559130907;0,734126747;0,262433648;0,610625744;0,746932268;0,510355771;0,162829548;0,552879572;0,580018401;0,216827691;0,745278478;0,639993489;0,308444738;0,464169055;0,707422256
sub-1200;0,449351996;0,40362376;0,252602726;0,352428526;0,391773164;0,31104973;0,641230464;0,607424259;0,40640375;0,534387469;0,399858207;0,697946489;0,378702581;0,741440594;0,353146821;0,455963135;0,771940529;0,521650612;0,484513432;0,556023717;0,538060427
sub-1202;0,522557735;0,725216091;0,439173609;0,255135864;0,627504051;0,571307242;0,692114234;0,785811961;0,369447201;0,657782912;0,693571746;0,623024404;0,356586486;0,829522848;0,558571875;0,445498109;0,593665123;0,690676689;0,272760004;0,251963049;0,672054768
sub-1207;0,524693251;0,726290166;0,617412031;0,344807088;0,512394547;0,624510646;0,666027844;0,772225618;0,379117817;0,392994434;0,708892643;0,752269447;0,385692179;0,652510285;0,687133431;0,352451682;0,635612845;0,714333415;0,385451019;0,606027246;0,627437055
sub-1214;0,120672114;0,430053234;0,101787612;0,084644765;0,299554288;0,211224124;0,023622492;0,509917915;0,042629153;0,135714322;0,178458214;0,094270311;0,13297157;0,488314629;0,230042785;0,029824631;0,151808172;-0,037227735;0,173697382;0,356660962;0,434987664
sub-1222;0,72408098;0,828243554;0,66481936;0,293822825;0,536945045;0,447730154;0,711107433;0,814248919;0,287822843;0,521419942;0,475577921;0,701179981;0,398872495;0,747615457;0,420923024;0,40402171;0,607368827;0,602959514;0,426990479;0,437129825;0,452242047
sub-1223;0,694020629;0,684768856;0,582273066;0,387539506;0,511407256;0,432521552;0,688148677;0,728826642;0,391563267;0,468567967;0,397057742;0,763658226;0,378665477;0,764054716;0,278236032;0,3398453;0,511247039;0,23698464;0,28154707;0,62744683;0,309707254
sub-1224;0,586973369;0,692810416;0,721597135;0,566329598;0,603242755;0,780924261;0,585757554;0,750389218;0,710547566;0,494273067;0,610619307;0,667951822;0,5532794;0,854804277;0,663914979;0,56865406;0,584703684;0,631297529;0,482197434;0,539771616;0,676707447
sub-1225;0,610961795;0,778462172;0,541459858;0,357586712;0,389514744;0,381728977;0,788552463;0,751966178;0,39928031;0,650641441;0,607294858;0,693375766;0,413169652;0,669956803;0,575484097;0,505395055;0,772702694;0,513742566;0,362925321;0,416855812;0,53482908
sub-1232;0,459167898;0,45468837;0,201816961;0,129318461;0,22384502;0,026585015;0,587157309;0,435746223;0,243315503;0,269244879;0,059564512;0,44103992;0,364399105;0,618422151;0,147738442;0,404498428;0,574923337;0,478453934;0,523830712;0,673207343;0,61765939
sub-1239;0,524100482;0,777511537;0,682882309;0,1724139;0,09501335;0,164688215;0,435567111;0,707316518;0,020450758;0,289424062;0,210043445;0,549876273;0,240487948;0,345841616;0,378226399;0,161627218;0,119949915;0,169062942;0,134293228;0,567027688;0,594373465
sub-1243;0,534718573;0,550723374;0,452918172;0,549054623;0,559326231;0,721274197;0,669856369;0,67179054;0,173803955;0,645338356;0,402914912;0,712984622;0,099076964;0,7201038;0,411345959;0,142943501;0,535440981;0,341641396;0,1997931;0,560519338;0,614585698
sub-1255;0,479250878;0,721326649;0,491927117;0,430552959;0,573552191;0,601733923;0,633681297;0,830134869;0,461455494;0,574411154;0,542609513;0,648463786;0,688649237;0,756827652;0,774189055;0,498762816;0,755381107;0,689081848;0,538587749;0,684693336;0,896195114
sub-1307;0,30207479;0,724346519;0,254789233;0,549624085;0,499937087;0,537330925;0,262684554;0,775458932;0,211892113;0,370125979;0,320648134;0,238726199;0,453382313;0,551312685;0,394800067;0,254745603;0,516339481;0,319075137;0,423921943;0,710482121;0,610473394
sub-1315;0,775657713;0,805428267;0,66066283;0,485419393;0,508733034;0,503516316;0,840399981;0,796307266;0,594594896;0,564538479;0,640537024;0,788989723;0,745950162;0,732883632;0,756286681;0,620381474;0,753487349;0,556072295;0,730157971;0,804506302;0,67346555
sub-1316;0,561662376;0,580134511;0,569788516;0,240053222;0,330100805;0,458956003;0,66292727;0,762010574;0,473430067;0,608607233;0,636564076;0,71664691;0,472026169;0,584913611;0,587976158;0,455398738;0,629674733;0,658696234;0,498026043;0,529127836;0,781071603
sub-1319;0,599756718;0,632240355;0,589440346;0,515648127;0,525333762;0,460469007;0,763996661;0,767077327;0,550087571;0,745560765;0,608921349;0,740745723;0,485667437;0,735704243;0,57579577;0,447145551;0,716513753;0,533596873;0,460592806;0,495852351;0,75356549
sub-1323;0,180865869;0,566566825;0,410647988;0,228269339;0,64199096;0,302897453;0,634960592;0,506084323;0,349318713;0,348277837;0,28963542;0,723871529;0,499938875;0,758821547;0,545647204;0,332681924;0,650326431;0,459769905;0,487175047;0,765675247;0,586721063
